,Unnamed: 0,video_id,start,end,text,video_link,vid_path
18305,18305,ZZj93uz78NE.en,00:17:37.370,00:17:44.480, a personal agreement is with worm it is common right to accept ivermectin I have,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18310,18310,ZZj93uz78NE.en,00:18:05.510,00:18:11.150, hospital How to encourage TV Globo here with your marketer mandetta you will,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18320,18320,ZZj93uz78NE.en,00:18:53.870,00:19:00.160, said it does not cause arrhythmia Oi and TV Globo in the 2016 program if not,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18325,18325,ZZj93uz78NE.en,00:19:18.640,00:19:23.920," money, right, from TV Globo, no more pawns jumping from the official propaganda of the",https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18387,18387,ZZj93uz78NE.en,00:25:10.760,00:25:15.350, by Anvisa my life does an exceptional job the vision that delay life,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18391,18391,ZZj93uz78NE.en,00:25:30.260,00:25:36.380," import, they require a complete exemption from liability for the effects",https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18395,18395,ZZj93uz78NE.en,00:25:52.740,00:25:57.690, suffer certain sanctions buy example there is a parliamentarian here in Brasilia of the PT,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18427,18427,ZZj93uz78NE.en,00:28:32.980,00:28:39.309, sure they passed asymptomatically by covid-19 the government,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18429,18429,ZZj93uz78NE.en,00:28:44.950,00:28:49.450, passed asymptomatically through the coronavirus so that they could take the,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18485,18485,ZZj93uz78NE.en,00:34:02.890,00:34:10.330, in depth is not definitive but we at no time try to pass this,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18486,18486,ZZj93uz78NE.en,00:34:10.330,00:34:15.100, responsibility to person or exempt us from our responsibility to,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18523,18523,ZZj93uz78NE.en,00:37:18.080,00:37:22.020, asymptomatic and another and make it clear here we don't have to,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18587,18587,ZZj93uz78NE.en,00:43:24.960,00:43:30.420, possible possible people have to play sports eat well slept,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18617,18617,ZZj93uz78NE.en,00:46:38.070,00:46:43.150, talking was an exception it wasn’t a session and he picked up what day that was,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18650,18650,ZZj93uz78NE.en,00:49:20.729,00:49:25.859, this is an irresponsibility of this media that is there are not all everyone is,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18662,18662,ZZj93uz78NE.en,00:50:22.829,00:50:28.950, when he left the presence of a colleague of mine is captain Moraes known to,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18666,18666,ZZj93uz78NE.en,00:50:42.989,00:50:47.160," Nogueira chatting with him I was active, right, captain of the relative E",https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18776,18776,ZZj93uz78NE.en,01:01:15.720,01:01:23.070, doctor who has a great ancestry is very respected from Globo to the,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18777,18777,ZZj93uz78NE.en,01:01:23.070,01:01:28.890, vivo was humiliated by him humiliated on TV Globo live so much that the clothes didn’t,https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18779,18779,ZZj93uz78NE.en,01:01:33.480,01:01:40.200," I don't have any interference there, look if I were you on Globo, right, just saw Evita o",https://www.youtube.com/watch?v=ZZj93uz78NE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/ZZj93uz78NE.en.vtt
18886,18886,AhySjAMku18.en,00:02:52.069,00:02:57.300, also and some statues miseq sculptures we,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
18987,18987,AhySjAMku18.en,00:11:38.540,00:11:43.570, that's it the captain is the second version of the cool is,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19028,19028,AhySjAMku18.en,00:15:33.450,00:15:39.410, of health the patron general immediately he signed in which,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19037,19037,AhySjAMku18.en,00:16:21.980,00:16:27.070, patron of health who promptly attended and if this request is here,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19053,19053,AhySjAMku18.en,00:17:42.610,00:17:46.450, invite everyone with just two helicopters and it fits a maximum of ten people,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19104,19104,AhySjAMku18.en,00:21:57.280,00:22:02.740, we are doing resumption of projects practically every week,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19163,19163,AhySjAMku18.en,00:26:49.000,00:26:54.710," extremely favorable to the total freedom of the media, even those traditional",https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19184,19184,AhySjAMku18.en,00:28:36.760,00:28:42.520," Okay, now I never wanted to censor media to protect myself from mine.",https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19257,19257,AhySjAMku18.en,00:35:03.710,00:35:10.250, some readers did not accept the students from the schools to enter,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19275,19275,AhySjAMku18.en,00:37:08.590,00:37:14.590, flamengo shirt of today's game an exceptional exceptional image take the,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19296,19296,AhySjAMku18.en,00:38:57.500,00:39:02.839, one is this big one the Flemish this most beautiful captain you have to me,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19352,19352,AhySjAMku18.en,00:44:36.800,00:44:42.740, kept the proper proportions I was practically destroyed or by fake,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19384,19384,AhySjAMku18.en,00:47:45.430,00:47:50.030, censor social media using the rest we run the other respect that,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19393,19393,AhySjAMku18.en,00:48:36.530,00:48:41.130, depend on me not hi total social media cruise,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19396,19396,AhySjAMku18.en,00:48:52.110,00:48:58.560, northeastern for everything over me ok pt one of your two inspections a,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19397,19397,AhySjAMku18.en,00:48:58.560,00:49:04.710," a girl appears on the television with a swastika marked on her belly, right, and that of the pt",https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19399,19399,AhySjAMku18.en,00:49:09.720,00:49:14.550, that I she herself made she allowed it to be done by the depth of the cuts,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19401,19401,AhySjAMku18.en,00:49:20.100,00:49:25.680, is getting it right and immediately knows what fake news is and,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19445,19445,AhySjAMku18.en,00:53:47.569,00:53:52.249, the old releases in this new legislation and that new concept,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19505,19505,AhySjAMku18.en,00:59:39.480,00:59:44.940, program and really the absolute exemption and I am very proud to exist,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19510,19510,AhySjAMku18.en,01:00:08.870,01:00:14.300, let's fly over to see the depth of the problem right and stay at,https://www.youtube.com/watch?v=AhySjAMku18.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/AhySjAMku18.en.vtt
19525,19525,GVzh8k6YjKU.en,00:00:58.940,00:01:04.309," will depend on having a good acceptance for the father, with a lot of that curve",https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19577,19577,GVzh8k6YjKU.en,00:05:27.120,00:05:31.470, whole story that doesn't know that this great peace the media makes against us,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19614,19614,GVzh8k6YjKU.en,00:08:37.380,00:08:42.900," I have an acceptance on behalf of Manaus, it was very good to vote in the second round and",https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19685,19685,GVzh8k6YjKU.en,00:14:40.510,00:14:47.200, and now here a person that I think is exceptional is a young man a boy with,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19692,19692,GVzh8k6YjKU.en,00:15:17.440,00:15:20.640, otherwise you have an excellent option here that Bruno he,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19735,19735,GVzh8k6YjKU.en,00:19:02.720,00:19:07.280," I have Captain Wagner here, captain of the Military Police, well known to",https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19746,19746,GVzh8k6YjKU.en,00:19:57.170,00:20:03.750, good job Captain Wagner of PM 90 candidate for mayor for Fortaleza CE,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19750,19750,GVzh8k6YjKU.en,00:20:19.110,00:20:24.930, President yours has very good acceptance this has reflected and very positive,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19768,19768,GVzh8k6YjKU.en,00:22:00.210,00:22:05.930, accepted the challenge and has been working in the state it was too big I think,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19819,19819,GVzh8k6YjKU.en,00:26:43.480,00:26:49.630, Technology Marcos everyone makes an astronaut an exceptional person is,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19850,19850,GVzh8k6YjKU.en,00:29:23.019,00:29:29.379, Cláudia Luca I have known her for a short time the exceptional person very active,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19865,19865,GVzh8k6YjKU.en,00:30:37.450,00:30:42.100, name here bolsonaro ends up adopting Denílson he is our candidate this is,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19879,19879,GVzh8k6YjKU.en,00:31:50.810,00:31:56.920, already adopted already ate son here macuxi in here bolsonaro 10.380,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19921,19921,GVzh8k6YjKU.en,00:35:43.640,00:35:48.680," with the last Live, right, it was tremendously wronged by Folha de São Paulo and",https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19936,19936,GVzh8k6YjKU.en,00:37:12.540,00:37:20.270, social media Instagram Facebook WhatsApp and with real content,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19939,19939,GVzh8k6YjKU.en,00:37:31.950,00:37:37.000, democratize media create a law that that,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
19940,19940,GVzh8k6YjKU.en,00:37:37.000,00:37:42.550, censor the media no matter how much I pick up all the time all the time I said,https://www.youtube.com/watch?v=GVzh8k6YjKU.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/GVzh8k6YjKU.en.vtt
20023,20023,JsIdVBSushc.en,00:00:17.840,00:00:27.290, Hi good night September 17th 17 7 pm in Brasilia I'm here by my side,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20042,20042,JsIdVBSushc.en,00:02:17.769,00:02:23.590, to make a Pick up a helicopter we went to Coremas where we go to see in the operation,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20079,20079,JsIdVBSushc.en,00:05:49.270,00:05:55.660, great reception for people is very happy are good trailer thanks for,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20098,20098,JsIdVBSushc.en,00:07:37.430,00:07:41.750, of railroads in Brazil back there hear the option for highways that the price of,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20102,20102,JsIdVBSushc.en,00:08:00.110,00:08:05.660, advantageous life to pass the time because after the C200 September oil crisis the,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20170,20170,JsIdVBSushc.en,00:14:25.100,00:14:31.670," the government’s intention was to collaborate with corruption, it would be up to",https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20278,20278,JsIdVBSushc.en,00:24:43.090,00:24:48.790, Ah ok because the distance but it was already acceptable the recommended you do not enter,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20286,20286,JsIdVBSushc.en,00:25:31.210,00:25:39.160, of the last five years in real estate credit in July in August September,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20303,20303,JsIdVBSushc.en,00:27:08.840,00:27:14.030, the bar is there I impose it right I have to go up there by helicopter,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20306,20306,JsIdVBSushc.en,00:27:23.960,00:27:29.570, helicopter helicopter of the Brazilian army that that really are more,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20309,20309,JsIdVBSushc.en,00:27:41.000,00:27:45.170, football field right the wonderful reception you can see the images of the,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20356,20356,JsIdVBSushc.en,00:31:56.780,00:32:00.919, privatization is time-consuming does not justify the mainstream media saying that that I am,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20406,20406,JsIdVBSushc.en,00:36:14.940,00:36:19.680, catch Generally the symptoms I did It ended the work the questions thank you,https://www.youtube.com/watch?v=JsIdVBSushc.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/JsIdVBSushc.en.vtt
20450,20450,Pq67lwBCKU4.en,00:00:19.189,00:00:30.179, on that sixth day of September 2018 the last moments that I realized that,https://www.youtube.com/watch?v=Pq67lwBCKU4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/Pq67lwBCKU4.en.vtt
20457,20457,Pq67lwBCKU4.en,00:01:14.540,00:01:22.710, said that i remember the next day if there is september seven and,https://www.youtube.com/watch?v=Pq67lwBCKU4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/Pq67lwBCKU4.en.vtt
